ListingId	DateTime	URL
168852263	2014-01-03 01:05:41	24-badgery-street-macquarie-canberra-168852263
168852603	2014-01-03 06:31:29	no-street-name-provided-stirling-canberra-168852603
168860702	2014-01-10 04:50:00	8-60-callam-street-phillip-canberra-168860702
168875275	2014-01-21 07:25:30	no-street-name-provided-dickson-canberra-168875275
168881532	2014-01-24 07:21:02	no-street-name-provided-palmerston-canberra-168881532
168888312	2014-01-30 11:17:43	2-102-carruthers-street-curtin-canberra-168888312
168890572	2014-02-02 03:50:34	no-street-name-provided-bruce-canberra-168890572
168895852	2014-02-05 23:05:00	10-hinder-street-gungahlin-canberra-168895852
169025072	2014-05-02 01:51:44	no-street-name-provided-turner-canberra-169025072
169026692	2014-05-04 02:54:18	10-47-mcmillan-crescent-griffith-canberra-169026692
169040382	2014-05-12 05:33:12	river-street-oaks-estate-canberra-169040382
169098074	2014-06-17 11:26:33	no-street-name-provided-bonython-canberra-169098074
169112114	2014-06-26 01:42:03	no-street-name-provided-lyneham-canberra-169112114
169127814	2014-07-03 10:03:55	no-street-name-provided-belconnen-canberra-169127814
169147074	2014-07-09 10:14:21	no-street-name-provided-turner-canberra-169147074
169160655	2014-07-14 08:47:00	22-breen-street-casey-canberra-169160655
169176341	2014-07-22 02:52:04	101-hennessy-street-belconnen-canberra-169176341
169192004	2014-07-30 11:29:00	317-19-marcus-clarke-street-city-canberra-169192004
169233143	2014-08-22 02:55:00	no-street-name-provided-yarralumla-canberra-169233143
169235474	2014-08-22 14:16:56	240-bunda-street-city-canberra-169235474
169263254	2014-09-03 03:35:00	no-street-name-provided-city-canberra-169263254
169325525	2014-10-12 20:05:54	de-burgh-street-lyneham-canberra-169325525
169327605	2014-10-13 22:03:20	511-222-city-walk-city-canberra-169327605
169347855	2014-10-23 10:57:29	23-21-battye-street-bruce-canberra-169347855
169385124	2014-11-13 04:14:03	no-street-name-provided-franklin-canberra-169385124
169391344	2014-11-17 11:27:24	10-maclurcan-street-franklin-canberra-169391344
169404164	2014-11-24 08:28:59	1114-240-bunda-street-city-canberra-169404164
