ListingId	ListingDate	SaleDate	SaleAmount	Slug
177094737	2019-08-06	2020-03-11	$365,000	
177068782	2019-08-07	2020-03-05	$565,000	
177106826	2019-08-07	2020-03-05	$435,000	
177102361	2019-08-09	2020-03-05	$617,025	
177102589	2019-08-15	2020-03-11	$539,000	
177139599	2019-08-15	2020-03-05	$400,000	
177938597	2019-08-15	2020-03-05	$545,900	
177144318	2019-08-16	2020-03-05	$500,000	
177152631	2019-08-19	2020-03-05	$679,000	
177162546	2019-08-21	2020-03-05	$1,200,000	
177168673	2019-08-21	2020-03-05	By Negotiation	
177169535	2019-08-22	2020-03-05	$387,000	
177182215	2019-08-26	2020-03-05	$606,500	
177922883	2019-08-26	2020-03-05	$499,950	
177207545	2019-08-30	2020-03-05	By Negotiation	
177229319	2019-09-03	2020-03-11	$310,000	
177235490	2019-09-05	2020-03-05	$744,000	
177237407	2019-09-05	2020-03-05	$252,500	
177266650	2019-09-11	2020-03-05	$670,000	
177268190	2019-09-12	2020-03-05	By Negotiation	
177289094	2019-09-17	2020-03-05	$770,000	
178007230	2019-09-17	2020-03-05	$579,000	
177299803	2019-09-18	2020-03-05	$300,000	
177300108	2019-09-18	2020-03-05	$1,110,000	
177303736	2019-09-18	2020-03-05	$565,000	
177288238	2019-09-19	2020-03-05	$242,000	
177304662	2019-09-19	2020-03-05	$272,500	
177304935	2019-09-19	2020-03-05	$958,000	
177304988	2019-09-19	2020-03-05	By Negotiation	
177308003	2019-09-19	2020-03-11	By Negotiation	
180026311	2019-09-23	2021-10-28	$670,000	2-gribble-street-gungahlin-act-2912?tid=180026311
177317262	2019-09-25	2020-03-05	$390,000	
177319202	2019-09-25	2020-03-05	$350,000	
177329836	2019-09-25	2020-03-05	$825,000	
177335251	2019-09-25	2020-03-05	$280,000	
177317105	2019-09-26	2020-03-05	$740,000	
177317125	2019-09-26	2020-03-11	$840,000	
177335832	2019-09-26	2020-03-05	By Negotiation	
177335886	2019-09-26	2020-03-11	By Negotiation	
177336292	2019-09-26	2020-03-05	By Negotiation	
177336463	2019-09-26	2020-03-05	$765,000	
177337137	2019-09-26	2020-03-05	By Negotiation	
177949708	2019-09-26	2020-03-05	$695,000	
179963635	2019-09-26	2021-10-12	By Negotiation	altura-live-to-ride-denman-prospect-act-2611?tid=179963635
177342228	2019-09-27	2020-03-05	By Negotiation	
177343141	2019-09-27	2020-03-05	$380,000	
177353339	2019-10-01	2020-03-05	$387,500	
177359958	2019-10-01	2020-03-05	$483,000	
177360633	2019-10-02	2020-03-05	$1,380,000	
177361997	2019-10-02	2020-03-05	$2,225,000	
177366662	2019-10-02	2020-03-05	By Negotiation	
177366898	2019-10-02	2020-03-05	By Negotiation	
177368292	2019-10-02	2020-03-05	$385,000	
177384998	2019-10-07	2020-03-05	$710,000	
177949108	2019-10-07	2020-03-05	$772,000	
177330296	2019-10-09	2020-03-05	$670,000	
177393951	2019-10-09	2020-03-05	$663,000	
177396594	2019-10-09	2020-03-05	$281,000	
177397766	2019-10-09	2020-03-05	$695,000	
177399301	2019-10-09	2020-03-11	$630,000	
177336682	2019-10-10	2020-03-05	$420,000	
177397744	2019-10-10	2020-03-05	$875,000	
177405500	2019-10-11	2020-03-05	$305,000	
178009454	2019-10-11	2020-03-05	$640,000	
177411326	2019-10-14	2020-03-05	$530,000	
177423740	2019-10-15	2020-03-05	$460,000	
177390627	2019-10-16	2020-03-05	$700,000	
177426922	2019-10-16	2020-03-05	$720,000	
177426926	2019-10-16	2020-03-05	$760,000	
177427890	2019-10-16	2020-03-05	$546,000	
177430244	2019-10-16	2020-03-05	$600,000	
177430341	2019-10-16	2020-03-05	By Negotiation	
177430709	2019-10-16	2020-03-11	By Negotiation	
177430949	2019-10-16	2020-03-05	$387,500	
177398270	2019-10-17	2020-03-05	$400,000	
177431089	2019-10-17	2020-03-05	Auction - $705,000	
177434136	2019-10-17	2020-03-05	By Negotiation	
177434911	2019-10-17	2020-03-11	$377,500	
177436913	2019-10-17	2020-03-05	$1,120,000	
179972741	2019-10-18	2021-10-12	$949,900	altura-large-scale-4-bed-study-nursery-denman-prospect-act-2611?tid=179972741
177451553	2019-10-22	2020-03-05	By Negotiation	
177439809	2019-10-23	2020-03-05	$420,000	
177450039	2019-10-23	2020-03-05	$1,485,000	
177457115	2019-10-23	2020-03-05	$285,000	
177461218	2019-10-23	2020-03-05	$598,000	
177462000	2019-10-23	2020-03-05	By Negotiation	
178014020	2019-10-25	2020-03-05	$1,399,900	
177457129	2019-10-27	2020-03-11	Auction	
177476838	2019-10-28	2020-03-05	$633,000	
177476632	2019-10-29	2021-10-07	By Negotiation	strathnairn-act-2615?tid=177476632
177485523	2019-10-29	2020-03-05	$828,000	
177488246	2019-10-29	2020-03-05	$665,000	
177457131	2019-10-30	2020-03-05	$495,000	
177493612	2019-10-30	2020-03-05	By Negotiation	
177360687	2019-10-31	2020-03-05	$365,000	
177488215	2019-10-31	2020-03-05	$759,990	
177498507	2019-10-31	2020-03-05	$580,000	
177501070	2019-10-31	2020-03-11	$595,000	
177516100	2019-11-05	2020-03-11	$434,000	
177520696	2019-11-05	2020-03-05	$825,000	
177525313	2019-11-06	2020-03-05	$730,000	
177527183	2019-11-06	2020-03-05	By Negotiation	
177527303	2019-11-06	2020-03-05	$750,000	
177527330	2019-11-06	2020-03-05	$533,000	
177520872	2019-11-07	2020-03-05	$593,500	
177527858	2019-11-07	2020-03-05	$430,000	
177528189	2019-11-07	2020-03-05	$720,000	
177528768	2019-11-07	2020-03-05	$750,000	
177529727	2019-11-07	2020-03-05	$325,000	
177531199	2019-11-07	2020-03-11	$615,000	
177532264	2019-11-07	2020-03-05	$430,000	
178057233	2019-11-07	2020-03-11	$729,950	
178058401	2019-11-07	2020-03-11	$539,950	
177543624	2019-11-11	2020-03-11	By Negotiation	
179928825	2019-11-11	2021-09-29	By Negotiation	71-constitution-avenue-campbell-act-2612?tid=179928825
179935529	2019-11-11	2021-09-29	By Negotiation	71-constitution-avenue-campbell-act-2612?tid=179935529
180044498	2019-11-11	2021-11-01	$1	71-constitution-avenue-campbell-act-2612?tid=180044498
177548642	2019-11-12	2020-03-05	$575,000	
177548643	2019-11-12	2020-03-11	$290,000	
177554985	2019-11-12	2020-03-05	$670,000	
177555160	2019-11-12	2020-03-05	$789,000	
177555398	2019-11-12	2020-03-05	$310,000	
177555828	2019-11-13	2020-03-11	$775,000	
177556960	2019-11-13	2020-03-05	$305,000	
177557174	2019-11-13	2020-03-05	$530,000	
177557263	2019-11-13	2020-03-05	$390,000	
177561514	2019-11-13	2020-03-05	By Negotiation	
177561815	2019-11-13	2020-03-05	By Negotiation	
177561892	2019-11-13	2020-03-05	$325,000	
177562061	2019-11-13	2020-03-05	$449,000	
177548754	2019-11-14	2020-03-05	$411,000	
177562799	2019-11-14	2020-03-05	$1,017,500	
177565236	2019-11-14	2020-03-11	$785,000	
177568792	2019-11-15	2020-03-05	By Negotiation	
177570359	2019-11-15	2020-03-05	$355,000	
177583198	2019-11-19	2020-03-05	$840,000	
177588613	2019-11-19	2020-03-05	$837,000	
177589264	2019-11-19	2020-03-05	$685,000	
177589727	2019-11-20	2020-03-05	$847,000	
177592358	2019-11-20	2020-03-05	$590,000	
177596258	2019-11-20	2020-03-11	By Negotiation	
177948516	2019-11-20	2020-03-05	$749,000	
177596191	2019-11-21	2020-03-05	$495,000	
177596575	2019-11-21	2020-03-05	$750,000	
177597430	2019-11-21	2020-03-05	By Negotiation	
177597860	2019-11-21	2020-03-05	By Negotiation	
177597972	2019-11-21	2020-03-05	$940,000	
177600721	2019-11-21	2020-03-05	$860,000	
177602257	2019-11-21	2020-03-05	By Negotiation	
177602278	2019-11-21	2020-03-11	$670,000	
177602848	2019-11-22	2020-03-05	$480,000	
177603830	2019-11-22	2020-03-05	$535,000	
177608547	2019-11-24	2020-03-05	$330,000	
177516634	2019-11-26	2020-03-05	$690,000	
177595566	2019-11-26	2020-03-05	$871,000	
177615482	2019-11-26	2020-03-05	$275,000	
177623552	2019-11-27	2020-03-05	$585,000	
177624039	2019-11-27	2020-03-05	$260,000	
177624144	2019-11-27	2020-03-05	$365,000	
177626945	2019-11-27	2020-03-11	By Negotiation	
177627220	2019-11-27	2020-03-05	$600,000	
177628663	2019-11-27	2020-03-05	By Negotiation	
177628392	2019-11-28	2020-03-05	By Negotiation	
177630271	2019-11-28	2020-03-05	By Negotiation	
177630881	2019-11-28	2020-03-05	$500,000	
177631890	2019-11-28	2020-03-05	$399,000	
177632062	2019-11-28	2020-03-05	$820,000	
177635780	2019-11-28	2020-03-05	$865,000	
177636077	2019-11-28	2020-03-05	$376,000	
177636272	2019-11-29	2020-03-05	$675,000	
177637844	2019-11-29	2020-03-05	$580,000	
177638284	2019-11-29	2020-03-05	$595,000	
177641878	2019-12-02	2020-03-05	$1,495,000	
177645618	2019-12-02	2020-03-05	By Negotiation	
177647885	2019-12-02	2020-03-05	$365,000	
177653014	2019-12-03	2020-03-05	By Negotiation	
177654618	2019-12-04	2020-03-05	$275,000	
177656642	2019-12-04	2020-03-05	$600,000	
177659653	2019-12-04	2020-03-05	$385,000	
177661008	2019-12-04	2020-03-05	$281,000	
177965869	2019-12-04	2020-03-05	$755,000	
177640938	2019-12-05	2020-03-11	$276,000	
177661420	2019-12-05	2020-03-05	$360,000	
177661539	2019-12-05	2020-03-05	$860,000	
177662991	2019-12-05	2020-03-05	$415,000	
177663492	2019-12-05	2020-03-05	$415,000	
177665928	2019-12-05	2020-03-05	By Negotiation	
177667830	2019-12-05	2020-03-05	$665,000	
177668326	2019-12-05	2020-03-05	$535,000	
177668354	2019-12-06	2020-03-11	$1,185,000	
177668374	2019-12-06	2020-03-05	$497,500	
177674855	2019-12-09	2020-03-05	$405,000	
177674774	2019-12-11	2020-03-05	$1,478,000	
177685382	2019-12-11	2020-03-05	$455,000	
177685597	2019-12-11	2020-03-05	$480,000	
177687682	2019-12-11	2020-03-05	$405,500	
177688496	2019-12-11	2020-03-05	By Negotiation	
177690827	2019-12-11	2020-03-05	By Negotiation	
177690262	2019-12-12	2020-03-05	$398,000	
177691638	2019-12-12	2020-03-05	$920,000	
177694275	2019-12-12	2020-03-05	By Negotiation	
177695061	2019-12-12	2020-03-05	By Negotiation	
177704660	2019-12-15	2020-03-05	$500,000	
177703749	2019-12-17	2020-03-05	$500,000	
177710505	2019-12-17	2020-03-11	$600,000	
177713847	2019-12-18	2020-03-05	$480,000	
177713906	2019-12-18	2020-03-05	$500,000	
177714367	2019-12-18	2020-03-05	Auction - $806,000	
177716226	2019-12-18	2020-03-05	$745,000	
177720813	2019-12-19	2020-03-05	$568,000	
177723849	2019-12-19	2020-03-05	Auction	
177726238	2019-12-20	2020-03-05	$380,000	
177727149	2019-12-23	2020-03-05	By Negotiation	
180024936	2019-12-23	2021-10-26	$1	71-constitution-avenue-campbell-act-2612?tid=180024936
177734779	2019-12-24	2020-03-05	$447,000	
180050860	2019-04-29	2021-11-03	$500,000	mulberry-two-storey-courtyard-one-bedroom-dickson-act-2602?tid=180050860
180051297	2019-04-29	2021-11-03	$400,000	mulberry-one-bedroom-apartment-dickson-act-2602?tid=180051297
