ListingId	ListingDate	SaleDate	SaleAmount	Slug
177886289	2020-01-29	2020-03-05	$923,000	
177886401	2020-01-29	2020-03-05	Auction	
177886428	2020-01-29	2020-03-05	Auction	
177886486	2020-01-29	2020-03-05	Auction	
177886496	2020-01-29	2020-03-05	$595,000	
177886497	2020-01-29	2020-03-05	By Negotiation	
177886502	2020-01-29	2020-03-05	Auction - $1,340,000	
177886513	2020-01-29	2020-03-05	Auction - $1,050,000	
177886518	2020-01-29	2020-03-05	$432,000	
177886533	2020-01-29	2020-03-05	Auction	
177886543	2020-01-29	2020-03-05	$747,000	
177886549	2020-01-29	2020-03-05	Auction - Sold Prior - $802,600	
177886551	2020-01-29	2020-03-05	Auction - $1,606,000	
177886555	2020-01-29	2020-03-05	Auction - $620,000	
177886578	2020-01-29	2020-03-05	By Negotiation	
177886595	2020-01-29	2020-03-05	Auction - $1,365,000	
177886597	2020-01-29	2020-03-05	$802,000	
177886600	2020-01-29	2020-03-05	$295,000	
177886605	2020-01-29	2020-03-05	$800,000	
177886610	2020-01-29	2020-03-11	$705,000	
177886626	2020-01-29	2020-03-05	By Negotiation	
177886634	2020-01-29	2020-03-05	$390,000	
177886657	2020-01-29	2020-03-05	By Negotiation	
177886658	2020-01-29	2020-03-05	By Negotiation	
177886687	2020-01-29	2020-03-05	Auction - Sold Prior - $780,000	
177651087	2020-01-30	2020-03-05	$730,000	
177854551	2020-01-30	2020-03-05	Auction - Sold Prior - $740,000	
177879622	2020-01-30	2020-03-05	$440,100	
177886144	2020-01-30	2020-03-05	Auction - $468,000	
177886559	2020-01-30	2020-03-05	Auction - $390,000	
177886560	2020-01-30	2020-03-05	Expression of Interest	
177886671	2020-01-30	2020-03-05	$390,000	
177886733	2020-01-30	2020-03-11	$840,000	
177886756	2020-01-30	2020-03-05	Auction - $760,000	
177886822	2020-01-30	2020-03-05	Auction - $505,000	
177887040	2020-01-30	2020-03-05	$970,000	
177887052	2020-01-30	2020-03-05	Auction - $1,550,000	
177887102	2020-01-30	2020-03-05	By Negotiation	
177887169	2020-01-30	2020-03-05	Auction - $499,000	
177887170	2020-01-30	2020-03-05	$655,000	
177887302	2020-01-30	2020-03-05	$600,000	
177887304	2020-01-30	2020-03-05	$355,000	
177887315	2020-01-30	2020-03-05	By Negotiation	
177887574	2020-01-30	2020-03-05	Auction - Sold Prior - $638,000	
177887725	2020-01-30	2020-03-05	Auction	
177888288	2020-01-30	2020-03-05	Auction	
177888292	2020-01-30	2020-03-05	$955,000	
177888376	2020-01-30	2020-03-05	By Negotiation	
177888604	2020-01-30	2020-03-05	Auction - $870,000	
177888731	2020-01-30	2020-03-05	Auction - $790,000	
177888970	2020-01-30	2020-03-05	$607,000	
177889833	2020-01-30	2020-03-05	$785,000	
177889855	2020-01-30	2020-03-05	Auction - $787,000	
177890279	2020-01-30	2020-03-05	$400,000	
177890289	2020-01-30	2020-03-05	$553,000	
177890669	2020-01-30	2020-03-05	Auction	
177891933	2020-01-30	2020-03-05	Auction - $590,000	
177892728	2020-01-30	2020-03-05	Auction - $723,000	
177893006	2020-01-30	2020-03-05	By Negotiation	
177893306	2020-01-31	2020-03-05	Auction - $1,140,000	
177893316	2020-01-31	2020-03-05	Auction - $595,000	
177893327	2020-01-31	2020-03-05	$537,000	
177894465	2020-01-31	2020-03-05	$470,000	
177894836	2020-01-31	2020-03-05	Auction	
177894838	2020-01-31	2020-03-05	$328,000	
177894964	2020-01-31	2020-03-05	$345,500	
177895351	2020-01-31	2020-03-05	Auction - $755,000	
177899215	2020-02-02	2020-03-05	Auction	
177899581	2020-02-02	2020-03-05	Auction - $715,000	
177899897	2020-02-02	2020-03-05	By Negotiation	
177899979	2020-02-02	2020-03-05	Auction - $1,165,000	
178042289	2020-02-02	2020-03-11	$920,000	
177903134	2020-02-03	2020-03-11	$635,000	
177905603	2020-02-03	2020-03-11	Auction - Sold Prior - $1,350,000	
177905824	2020-02-03	2020-03-05	Auction - $875,000	
177906389	2020-02-04	2020-03-05	$441,000	
177906624	2020-02-04	2020-03-11	$488,000	
177910818	2020-02-04	2020-03-05	$266,500	
177912992	2020-02-04	2020-03-05	$480,000	
177913072	2020-02-04	2020-03-05	Auction	
177913092	2020-02-04	2020-03-05	$445,000	
177913182	2020-02-04	2020-03-05	Auction	
177913275	2020-02-04	2020-03-05	$805,000	
177913304	2020-02-04	2020-03-05	$446,000	
177913350	2020-02-04	2020-03-05	$520,300	
177913369	2020-02-04	2020-03-05	Auction - $545,000	
177913437	2020-02-04	2020-03-05	$543,000	
177913384	2020-02-05	2020-03-05	Auction - $627,500	
177913591	2020-02-05	2020-03-05	$530,000	
177913760	2020-02-05	2020-03-05	$550,000	
177913908	2020-02-05	2020-03-05	$1,450,000	
177916411	2020-02-05	2020-03-05	$506,250	
177916927	2020-02-05	2020-03-05	$558,000	
177918193	2020-02-05	2020-03-05	Auction - Sold Prior - $890,000	
177918249	2020-02-05	2020-03-05	Auction	
177918257	2020-02-05	2020-03-05	$1,050,000	
177918368	2020-02-05	2020-03-05	Auction - $1,040,000	
177918685	2020-02-05	2020-03-05	$520,000	
177919037	2020-02-05	2020-03-05	$575,000	
177919086	2020-02-05	2020-03-05	$378,000	
177921023	2020-02-05	2020-03-05	Auction	
177921314	2020-02-05	2020-03-05	Auction - $1,115,000	
177921325	2020-02-05	2020-03-05	Auction - Sold Prior - $1,065,000	
177921555	2020-02-05	2020-03-11	$405,000	
177921565	2020-02-05	2020-03-05	Auction	
177921629	2020-02-05	2020-03-05	$582,500	
177921691	2020-02-05	2020-03-05	Auction - $1,300,000	
177921709	2020-02-05	2020-03-05	Auction	
177921710	2020-02-05	2020-03-05	By Negotiation	
177921774	2020-02-05	2020-03-05	Auction - Sold Prior - $992,500	
177921859	2020-02-05	2020-03-05	Auction	
177921861	2020-02-05	2020-03-05	Auction	
177921885	2020-02-05	2020-03-05	$460,000	
177921898	2020-02-05	2020-03-05	$952,000	
177921946	2020-02-05	2020-03-05	Auction - $1,330,000	
177921992	2020-02-05	2020-03-05	$665,000	
177922017	2020-02-05	2020-03-05	Auction - $980,000	
177922041	2020-02-05	2020-03-05	$525,000	
177922046	2020-02-05	2020-03-05	By Negotiation	
177922051	2020-02-05	2020-03-05	By Negotiation	
176043091	2020-02-06	2020-03-05	$342,500	
177921573	2020-02-06	2020-03-05	Auction - $437,000	
177921744	2020-02-06	2020-03-05	Auction	
177922163	2020-02-06	2020-03-05	$335,000	
177922339	2020-02-06	2020-03-05	$735,000	
177922506	2020-02-06	2020-03-05	$450,000	
177922594	2020-02-06	2020-03-05	By Negotiation	
177922900	2020-02-06	2020-03-05	$670,000	
177923017	2020-02-06	2020-03-05	Auction - $665,000	
177923027	2020-02-06	2020-03-11	$490,000	
177923056	2020-02-06	2020-03-05	Auction - $910,000	
177923461	2020-02-06	2020-03-05	Auction - $700,000	
177924058	2020-02-06	2020-03-05	Auction - $850,000	
177924385	2020-02-06	2020-03-05	Auction	
177924551	2020-02-06	2020-03-05	$430,000	
177924770	2020-02-06	2020-03-05	$550,000	
177927984	2020-02-06	2020-03-05	$585,000	
177928207	2020-02-06	2020-03-05	Auction - $694,000	
177928318	2020-02-06	2020-03-05	Auction - $1,241,000	
177928523	2020-02-07	2020-03-05	Auction - $1,020,000	
177928607	2020-02-07	2020-03-05	By Negotiation	
177929628	2020-02-07	2020-03-11	By Negotiation	
177929973	2020-02-07	2020-03-05	$375,000	
177930257	2020-02-07	2020-03-11	$465,000	
177931043	2020-02-07	2020-03-05	Auction - Sold Prior - $625,000	
177932288	2020-02-07	2020-03-05	$540,000	
177898556	2020-02-09	2020-03-05	Auction - $995,000	
177922932	2020-02-10	2020-03-05	$525,000	
177937317	2020-02-10	2020-03-05	$515,000	
177940169	2020-02-10	2020-03-05	$622,000	
177940178	2020-02-10	2020-03-05	$670,000	
177899861	2020-02-11	2020-03-05	$312,000	
177937440	2020-02-11	2020-03-05	$841,000	
177941551	2020-02-11	2020-03-11	$750,000	
177941736	2020-02-11	2020-03-11	Auction	
177942210	2020-02-11	2020-03-11	$450,000	
177943791	2020-02-11	2020-03-11	$770,000	
177945105	2020-02-11	2020-03-05	Auction	
177945646	2020-02-11	2020-03-11	Auction - $780,000	
177899771	2020-02-12	2020-03-05	$715,000	
177899782	2020-02-12	2020-03-05	$575,000	
177899783	2020-02-12	2020-03-05	$1,360,000	
177945800	2020-02-12	2020-03-05	$438,000	
177945931	2020-02-12	2020-03-11	Auction - $1,340,000	
177946120	2020-02-12	2020-03-05	Auction - $567,500	
177947788	2020-02-12	2020-03-11	Auction - $593,000	
177947949	2020-02-12	2020-03-05	$430,000	
177948235	2020-02-12	2020-03-05	Auction	
177948466	2020-02-12	2020-03-05	$489,000	
177948702	2020-02-12	2020-03-11	Auction - $805,000	
177950862	2020-02-12	2020-03-05	By Negotiation	
177950864	2020-02-12	2020-03-11	By Negotiation	
177950993	2020-02-12	2020-03-11	$700,000	
177951105	2020-02-12	2020-03-11	Auction	
177951114	2020-02-12	2020-03-05	Auction - Sold Prior - $920,000	
177951154	2020-02-12	2020-03-11	Auction - $687,000	
177951259	2020-02-12	2020-03-11	Auction - $760,000	
177951286	2020-02-12	2020-03-05	By Negotiation	
177951390	2020-02-12	2020-03-11	Auction - Sold Prior - $861,111	
177951456	2020-02-12	2020-03-11	Auction	
177951576	2020-02-12	2020-03-11	Auction - $880,000	
177940213	2020-02-13	2020-03-05	$460,000	
177951370	2020-02-13	2020-03-11	Auction - $990,000	
177951448	2020-02-13	2020-03-05	By Negotiation	
177952201	2020-02-13	2020-03-11	$500,000	
177952548	2020-02-13	2020-03-11	$523,150	
177952567	2020-02-13	2020-03-05	$580,000	
177954473	2020-02-13	2020-03-05	$440,000	
177954563	2020-02-13	2020-03-11	Auction - $644,000	
177956263	2020-02-13	2020-03-05	Auction	
177957405	2020-02-13	2020-03-11	Auction - Sold Prior - $515,500	
177957984	2020-02-13	2020-03-11	Auction	
177958137	2020-02-14	2020-03-11	$340,000	
177961290	2020-02-14	2020-03-11	$600,000	
177930304	2020-02-16	2020-03-05	$540,000	
177969973	2020-02-17	2020-03-11	Auction	
177970667	2020-02-17	2020-03-05	By Negotiation	
177976969	2020-02-18	2020-03-11	By Negotiation	
177977442	2020-02-18	2020-03-05	Auction	
177978879	2020-02-18	2020-03-05	By Negotiation	
177978301	2020-02-19	2020-03-11	$352,000	
177978303	2020-02-19	2020-03-05	Auction - Sold Prior - $870,000	
177978427	2020-02-19	2020-03-05	$1,165,000	
177983035	2020-02-19	2020-03-11	Auction	
177983088	2020-02-19	2020-03-05	By Negotiation	
177983118	2020-02-19	2020-03-05	Auction	
177983457	2020-02-19	2020-03-05	$575,000	
177983504	2020-02-19	2020-03-05	$565,000	
177983559	2020-02-19	2020-03-05	Auction	
177983588	2020-02-19	2020-03-11	Auction - $595,000	
177983662	2020-02-19	2020-03-05	By Negotiation	
177984902	2020-02-20	2020-03-05	By Negotiation	
177985570	2020-02-20	2020-03-05	$470,000	
178001331	2020-02-25	2020-03-11	$641,500	
178023786	2020-02-25	2020-03-05	$1,350,000	
178011458	2020-02-26	2020-03-11	By Negotiation	
178011797	2020-02-26	2020-03-05	$472,000	
178019897	2020-02-28	2020-03-11	$400,000	
178028711	2020-03-03	2020-03-05	By Negotiation	
178034778	2020-03-03	2020-03-11	$608,000	
178052073	2020-03-06	2020-03-11	By Negotiation	
179888977	2020-05-07	2021-09-13	$636,000	59-currong-street-braddon-act-2612?tid=179888977
179809603	2020-06-04	2021-08-28	$502,700	mulberry-courtyard-one-bedroom-apartment-dickson-act-2602?tid=179809603
180050859	2020-06-04	2021-11-03	$500,000	mulberry-townhouse-style-one-bedroom-dickson-act-2602?tid=180050859
178495753	2020-07-13	2021-10-22	By Negotiation	deakin-act-2600?tid=178495753
178553085	2020-08-01	2021-11-21	By Negotiation	unit-35-20-allara-street-city-act-2601
178622915	2020-08-20	2021-09-16	Auction	unit-4-65-giles-street-kingston-act-2604?tid=178622915
178619589	2020-08-23	2021-09-21	$430,000	unit-52-2-edinburgh-avenue-city-act-2601
178692382	2020-09-10	2021-08-23	By Negotiation	unit-149-20-allara-street-city-act-2601
180042099	2020-09-23	2021-11-01	$1,420,000	the-parade-campbell-5-type-20-campbell-act-2612?tid=180042099
178764261	2020-10-01	2021-08-25	$640,000	unit-1003-15-cooyong-street-reid-act-2612
179925103	2020-10-15	2021-09-27	$650,000	15-bowman-street-macquarie-act-2614?tid=179925103
179885637	2020-10-27	2021-09-13	$660,000	shine-3-bed-3-bath-2-car-taylor-act-2913?tid=179885637
178861340	2020-10-29	2021-09-29	By Negotiation	3-risdon-place-lyons-act-2606
178645412	2020-11-04	2021-11-03	By Negotiation	unit-86-20-allara-street-city-act-2601
178880566	2020-11-04	2021-08-21	Auction - $1,242,500	23-moruya-circuit-kaleen-act-2617
179874262	2020-11-04	2021-09-10	$1,489,000	58-leichhardt-street-griffith-act-2603?tid=179874262
179890075	2020-11-04	2021-09-17	$719,900	park-avenue-79-20-allara-street-city-act-2601?tid=179890075
178874210	2020-11-08	2021-10-14	$750,000	unit-40-1-allambee-street-reid-act-2612
178912968	2020-11-12	2021-10-15	By Negotiation	unit-1902-2-marcus-clarke-street-city-act-2601
179004036	2020-12-04	2021-11-01	$695,000	taylor-act-2913?tid=179004036
179027924	2020-12-11	2021-09-15	$440,000	unit-315-2-batman-street-braddon-act-2612
179938937	2020-12-17	2021-09-29	By Negotiation	signature-collection-exclusive-3-bedroom-executive-residences-multiple-living-areas-and-private-garage-campbell-act-2612?tid=179938937
178113323	2020-03-23	2021-11-24	By Negotiation	unit-18-7-sydney-avenue-barton-act-2600?tid=178113323
