ListingId	ListingDate	SaleDate	SaleAmount	Slug
180030909	2021-07-23	2021-10-28	$387,900	the-melrose-1-bedroom-apartment-type-1a-phillip-act-2606?tid=180030909
180085628	2021-07-23	2021-11-12	$1,779,000	estate-34-7-state-circle-forrest-act-2603?tid=180085628
179743155	2021-07-26	2021-08-21	Auction - $630,000	51-windradyne-street-ngunnawal-act-2913
179744406	2021-07-26	2021-08-20	Auction - Sold Prior - $875,000	unit-7-5-david-street-o-connor-act-2602
179745209	2021-07-26	2021-09-06	By Negotiation	96-bacchus-circuit-kambah-act-2902
179844732	2021-07-26	2021-08-31	$550,000	2-gribble-street-gungahlin-act-2912?tid=179844732
179732341	2021-07-27	2021-08-23	Auction - $718,000	30-arabanoo-crescent-ngunnawal-act-2913
179747513	2021-07-27	2021-08-20	$1,450,000	2-moncrieff-street-dickson-act-2602
179747726	2021-07-27	2021-08-23	Auction - $700,000	unit-137-8-jardine-street-kingston-act-2604
179748591	2021-07-27	2021-08-23	$2,350,000	10-ferrier-place-kambah-act-2902
179749014	2021-07-27	2021-08-23	Auction - $575,000	unit-1-86-mawson-drive-mawson-act-2607
179750898	2021-07-28	2021-08-19	Auction	unit-1-47-buntine-crescent-isaacs-act-2607
179751057	2021-07-28	2021-08-23	Auction	6-goodenia-street-rivett-act-2611
179751078	2021-07-28	2021-09-27	$750,000	unit-23-27-temperley-street-nicholls-act-2913
179751116	2021-07-28	2021-08-18	$850,000	18-watterson-place-gilmore-act-2905
179751127	2021-07-28	2021-09-20	$498,000	unit-31-the-mulberry-dickson-act-2602?tid=179751127
179751220	2021-07-28	2021-08-23	Auction - $665,000	8-maclurcan-street-franklin-act-2913
179751876	2021-07-28	2021-08-20	Auction - Sold Prior - $892,550	2a-dennes-place-lyons-act-2606
179752391	2021-07-28	2021-08-19	Auction - Sold Prior - $2,150,000	97-hopetoun-circuit-yarralumla-act-2600
179752433	2021-07-28	2021-10-13	By Negotiation	unit-47-2-peter-cullen-way-wright-act-2611
179753185	2021-07-28	2021-08-21	Auction	105-duffy-street-ainslie-act-2602
179754836	2021-07-28	2021-08-23	Auction	11-archibald-street-lyneham-act-2602
179635152	2021-07-29	2021-08-31	$850,000	unit-133-32-blackall-street-barton-act-2600
179729131	2021-07-29	2021-08-21	Auction - $1,000,000	31-halfrey-circuit-wanniassa-act-2903
179732344	2021-07-29	2021-09-25	Auction - $915,000	38-carslake-loop-gordon-act-2906
179733619	2021-07-29	2021-08-21	Auction - $909,000	8-dempsey-place-gordon-act-2906
179744373	2021-07-29	2021-08-22	Auction - $1,095,000	56-forsythe-street-banks-act-2906
179745308	2021-07-29	2021-08-22	Auction	12-mills-place-hackett-act-2602
179751126	2021-07-29	2021-09-16	$342,000	unit-26-119-redfern-street-macquarie-act-2614
179751130	2021-07-29	2021-09-21	$1,600,000	74-macarthur-avenue-o-connor-act-2602
179751210	2021-07-29	2021-10-09	$710,000	unit-13-44-catalano-street-wright-act-2611
179751606	2021-07-29	2021-11-08	By Negotiation	19-austin-street-griffith-act-2603
179754544	2021-07-29	2021-08-21	Auction	6-willcock-place-curtin-act-2605
179754575	2021-07-29	2021-09-30	By Negotiation	unit-318-83-cooyong-street-city-act-2601
179754655	2021-07-29	2021-08-21	Auction	5-musgrave-street-yarralumla-act-2600
179754703	2021-07-29	2021-09-04	Auction	116-theodore-street-curtin-act-2605
179754720	2021-07-29	2021-08-18	$340,000	unit-6-2-serventy-street-wright-act-2611
179754812	2021-07-29	2021-08-24	$360,000	level-b-unit-66-148-flemington-road-harrison-act-2914
179754821	2021-07-29	2021-08-23	$475,000	unit-37-15-fox-place-lyneham-act-2602
179754848	2021-07-29	2021-09-10	$960,000	unit-39-1-gordon-street-city-act-2601
179754849	2021-07-29	2021-10-08	$1,520,000	unit-6-16-holder-street-turner-act-2612
179754851	2021-07-29	2021-08-21	Auction	unit-2-11-bentham-street-yarralumla-act-2600
179754869	2021-07-29	2021-09-30	By Negotiation	unit-69-3-waddell-place-curtin-act-2605
179754887	2021-07-29	2021-08-23	Auction	unit-40-121-streeton-drive-stirling-act-2611
179754888	2021-07-29	2021-09-07	Auction - Sold Prior - $1,100,000	23-lowrie-street-dickson-act-2602
179754890	2021-07-29	2021-09-23	By Negotiation	40-cazneaux-crescent-weston-act-2611
179754917	2021-07-29	2021-08-23	Auction	3-mcalpine-place-farrer-act-2607
179754918	2021-07-29	2021-08-21	Auction	25-collings-street-pearce-act-2607
179754948	2021-07-29	2021-08-21	Auction - $1,250,000	69-weddin-circuit-palmerston-act-2913
179754953	2021-07-29	2021-08-30	By Negotiation	unit-100-21-battye-street-bruce-act-2617
179754978	2021-07-29	2021-09-02	By Negotiation	19-withnell-circuit-kambah-act-2902
179754986	2021-07-29	2021-08-21	Auction	unit-203-15-jardine-street-kingston-act-2604
179755042	2021-07-29	2021-08-18	By Negotiation	unit-25-18-christmas-street-theodore-act-2905
179755240	2021-07-29	2021-08-21	Auction - $905,000	26-william-webb-drive-evatt-act-2617
179755243	2021-07-29	2021-08-22	Auction	37-brookman-street-torrens-act-2607
179755277	2021-07-29	2021-08-23	Auction - $847,000	20-may-vale-lane-conder-act-2906
179755298	2021-07-29	2021-09-13	By Negotiation	112a-shumack-street-weetangera-act-2614
179755875	2021-07-29	2021-09-17	Auction - Sold Prior - $1,670,000	55-diamond-street-amaroo-act-2914
179755921	2021-07-29	2021-08-25	$626,000	18-stang-place-macgregor-act-2615
179756616	2021-07-29	2021-09-21	$520,000	level-a-unit-1312-15-bowes-street-phillip-act-2606
179756664	2021-07-29	2021-09-01	$300,000	level-b-unit-1516-15-bowes-street-phillip-act-2606
179756799	2021-07-29	2021-08-19	Auction	unit-102-2-grose-street-deakin-act-2600
179756998	2021-07-29	2021-10-12	$490,000	unit-88-104-henry-kendall-street-franklin-act-2913
179757007	2021-07-29	2021-09-03	Auction - $1,080,000	22-mary-gillespie-avenue-gungahlin-act-2912
179757026	2021-07-29	2021-08-21	Auction - $1,600,000	7-mclaren-crescent-pearce-act-2607
179754840	2021-07-30	2021-08-27	$2,050,000	10-jackson-street-campbell-act-2612
179757496	2021-07-30	2021-08-25	$568,000	kingston-act-2604?tid=179757496
179758645	2021-07-30	2021-08-28	Auction	14-kanooka-street-rivett-act-2611
179758856	2021-07-30	2021-08-23	Auction - $885,000	unit-51-215-aspinall-street-watson-act-2602
179758896	2021-07-30	2021-08-18	Auction - $1,063,500	26-airey-crescent-fadden-act-2904
179758922	2021-07-30	2021-10-01	Auction - $902,000	3-crofts-crescent-spence-act-2615
179758950	2021-07-30	2021-08-31	$531,500	unit-8-25-burnum-burnum-close-bonner-act-2914
179758953	2021-07-30	2021-08-25	$391,500	unit-89-14-boolee-street-reid-act-2612
179759017	2021-07-30	2021-08-21	Auction	6-cordeaux-street-duffy-act-2611
179760004	2021-07-30	2021-09-07	$645,000	unit-30-7-empire-circuit-forrest-act-2603
179760428	2021-07-30	2021-09-09	$780,000	unit-31-47-blackall-street-barton-act-2600
179760940	2021-07-30	2021-08-24	$2,100,000	16-temple-terrace-denman-prospect-act-2611
179925104	2021-07-30	2021-09-27	$908,900	metropol-g10-81-cooyong-street-reid-act-2612?tid=179925104
179928783	2021-07-30	2021-09-27	$523,900	metropol-209-81-cooyong-street-reid-act-2612?tid=179928783
179928808	2021-07-30	2021-09-27	$753,900	metropol-111-1-boolee-street-reid-act-2612?tid=179928808
179928820	2021-07-30	2021-09-27	$415,900	nightfall-incredible-location-belconnen-act-2617?tid=179928820
179953296	2021-07-30	2021-10-05	$559,900	high-society-1203-1-grazier-lane-belconnen-act-2617?tid=179953296
180001066	2021-07-30	2021-10-19	$484,900	high-society-802-1-grazier-lane-belconnen-act-2617?tid=180001066
180030910	2021-07-30	2021-10-28	$393,900	nightfall-private-residents-sky-garden-belconnen-act-2617?tid=180030910
180038257	2021-07-30	2021-10-29	$557,412	nightfall-live-in-the-republic-precinct-belconnen-act-2617?tid=180038257
180061886	2021-07-30	2021-11-05	$397,900	nightfall-last-chance-to-purchase-in-the-republic-precinct-belconnen-act-2617?tid=180061886
180082127	2021-07-30	2021-11-11	$541,900	nightfall-canberra-s-newest-bustling-precinct-belconnen-act-2617?tid=180082127
179928809	2021-07-31	2021-09-27	$516,900	wova-canberra-s-most-connected-urban-community-woden-act-2606?tid=179928809
179928909	2021-07-31	2021-09-27	$373,900	wova-welcome-to-new-canberra-woden-act-2606?tid=179928909
179754901	2021-08-01	2021-11-09	$310,000	unit-111-38-gozzard-street-gungahlin-act-2912
179763332	2021-08-02	2021-08-26	Auction - $1,270,500	5-lynch-street-hughes-act-2605
179763393	2021-08-02	2021-08-23	By Negotiation	12-mockridge-crescent-holt-act-2615
179763452	2021-08-02	2021-10-06	$790,000	34-stanner-circuit-bonner-act-2914
179764455	2021-08-02	2021-11-04	$473,000	4-beryl-mann-view-taylor-act-2913
179765036	2021-08-02	2021-09-20	Auction - $1,115,000	264-goyder-street-narrabundah-act-2604
179888984	2021-08-02	2021-09-17	$639,900	park-avenue-168-20-allara-street-city-act-2601?tid=179888984
179754903	2021-08-03	2021-09-20	$410,000	unit-91-32-blackall-street-barton-act-2600
179767627	2021-08-03	2021-11-15	$1,250,000	unit-6-14-holder-street-turner-act-2612
179767639	2021-08-03	2021-08-25	$510,000	level-c-unit-134-2-windjana-street-harrison-act-2914
179767647	2021-08-03	2021-09-06	Auction - $1,320,000	16-pogson-street-moncrieff-act-2914
179767962	2021-08-03	2021-08-30	Auction - Sold Prior - $961,100	26-winchester-street-casey-act-2913
179768028	2021-08-03	2021-09-12	Auction - $950,000	36-auburn-street-amaroo-act-2914
179769242	2021-08-03	2021-08-28	Auction - $1,430,000	85-stuart-street-narrabundah-act-2604
179769248	2021-08-03	2021-09-14	By Negotiation	unit-2-51-mainwaring-rich-circuit-palmerston-act-2913
179769272	2021-08-03	2021-08-23	Auction	3-les-edwards-street-forde-act-2914
179770988	2021-08-03	2021-09-13	$700,000	18-crossman-street-amaroo-act-2914
